,Unnamed: 0.1,Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade) After Normalization,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade After Normalization,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade) After Normalization,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade) After Normalization,Curricular units 2nd sem (without evaluations),Unemployment rate After Normalization,Inflation rate After Normalization,GDP After Normalization,Target,Avg Grade After Normalization,Total Pass Rate After Normalization,Total Missed Rate After Normalization,Economic Pressure Index After Normalization,Age x Admission grade After Normalization,Scholarship holder x Pass rate After Normalization,Daytime attendance x Pass rate After Normalization
74,74,74,1,1,2,9773,1,1,0.6530653382772872,1,38,38,9,9,0.5204381586989655,1,0,0,1,1,0,18,0,0,6,8,6,0.6534216333774835,0,0,6,11,3,0.6641025639741618,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5266802926808855,0.75,0.0,0.27949835887723573,0.01921724498344074,0.0,0.75
75,75,75,1,17,3,9147,1,1,0.5093554269594185,1,19,19,4,7,0.31172939892374174,1,0,1,1,1,0,18,0,0,5,8,3,0.5474613684768213,0,0,5,11,3,0.5846153848142012,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.4127284617441708,0.6,0.0,0.27949835887723573,0.01612139035294846,0.0,0.6
76,76,76,1,18,4,9254,1,1,0.4235202879091588,1,19,37,7,7,0.17791800753832376,1,0,0,1,1,1,21,0,0,6,8,4,0.5562913907284768,0,0,6,11,1,0.5923076923532545,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.42240641111648675,0.4166666666666667,0.0,0.33045021105106365,0.0705284398532327,0.4166666666666667,0.4166666666666667
77,77,77,1,17,4,9773,1,1,0.5156591542170132,1,1,19,9,8,0.37355294309186604,1,0,1,1,1,1,19,0,0,6,6,6,0.7240618103311258,0,0,6,6,6,0.7179487178244577,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.6095197417123825,1.0,0.0,0.13109097992648266,0.03599696793864193,1.0,1.0
78,78,78,1,17,4,9500,1,1,0.7078296001028215,1,38,37,9,9,0.497358953125687,0,0,0,1,1,1,22,0,0,7,7,7,0.7863765372185431,0,0,8,9,8,0.8106837609854373,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.7193214774712566,1.0,0.0,0.5609466851707618,0.09511710877454732,1.0,1.0
79,79,79,2,39,1,8014,0,1,0.5093554269594185,1,37,37,9,6,0.3314348064329593,0,0,0,1,1,0,33,0,0,6,8,6,0.6357615894039735,0,0,6,6,6,0.6282051284329389,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.4927257318754403,1.0,0.0,0.27949835887723573,0.3002709492129454,0.0,0.0
80,80,80,1,1,6,9853,1,1,0.4720100754839749,1,19,19,9,9,0.2390912019183098,1,0,0,1,1,0,20,0,0,6,8,5,0.6463576158940397,0,0,6,7,5,0.6569230769736095,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.5175341117109384,0.8333333333333334,0.0,0.27949835887723573,0.05273935946476632,0.0,0.8333333333333334
81,81,81,1,39,1,9991,0,2,0.6395773680065004,1,3,3,2,2,0.7417177329499829,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.1111111111111111,0.27949835887723573,0.3499522380232155,0.0,0.0
82,82,82,1,39,1,9003,1,4,0.7780665087472556,1,3,3,4,2,0.9347901804360639,0,0,1,1,1,0,24,0,6,12,17,6,0.6445916116556292,0,7,12,14,10,0.716153846208935,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.5545161860204828,0.6666666666666666,0.0,0.3057830445224644,0.1418896519274903,0.0,0.6666666666666666
83,83,83,1,17,1,9254,1,1,0.5093554269594185,1,19,19,4,4,0.4367013218396636,0,0,0,1,1,0,18,0,0,5,6,5,0.6357615894039735,0,0,5,8,3,0.6102564101238659,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Enrolled,0.4816165891598198,0.8,0.0,0.5884445101534626,0.017975145349420407,0.0,0.8
84,84,84,2,39,1,8014,0,1,0.573389560059012,1,37,37,9,6,0.23625350539242618,1,0,0,1,0,0,33,0,0,6,7,6,0.5827814569536424,0,0,6,11,5,0.5923076923532545,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.43823543170008816,0.9166666666666666,0.0,0.33045021105106365,0.29768253989823046,0.0,0.0
85,85,85,1,42,1,9500,1,1,0.7780665087472556,1,37,38,9,7,0.7866560459709078,1,0,0,1,0,1,22,0,0,8,8,7,0.6929801324503311,0,0,8,8,7,0.7043076923618699,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5791198673845366,0.875,0.0,0.27949835887723573,0.10036197152002602,0.875,0.875
86,86,86,1,39,1,9670,1,1,0.5093554269594185,1,1,19,4,5,0.08430784005798841,0,0,0,1,0,1,25,0,0,5,7,4,0.5562913907284768,0,0,5,7,5,0.624615384663432,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.44143009990737136,0.9,0.0,0.33045021105106365,0.14378912354253387,0.9,0.9
87,87,87,1,17,1,9070,1,1,0.5347044756186706,1,19,38,4,0,0.33921701396967663,1,0,0,1,1,0,20,0,0,6,9,6,0.5651214129801324,1,0,6,6,5,0.6030769231233136,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.43399081951344537,0.9166666666666666,0.05555555555555555,0.25604433168610846,0.05438958546073669,0.0,0.9166666666666666
88,88,88,1,1,6,9147,1,1,0.659840070025209,1,38,37,9,9,0.4737485946364366,1,0,0,1,1,0,23,0,0,5,6,4,0.7417218543046358,0,0,5,5,5,0.7430769231340829,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.6390700683752517,0.9,0.0,0.2479567361029612,0.11373015543210374,0.0,0.9
89,89,89,1,43,2,9119,1,1,0.47817696000564597,1,38,19,9,6,0.2670724735075467,1,0,1,1,1,0,18,0,0,5,9,2,0.5298013245033113,0,0,5,9,0,0.0,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Enrolled,0.12848655544409032,0.2,0.0,0.7607102960745002,0.015458977575055599,0.0,0.2
90,90,90,1,39,1,9500,1,1,0.5936818197721161,1,1,1,4,10,0.09724354887701381,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.0,0.0,0.0,0.37452760697921644,0.12532479781941575,0.0,0.0
91,91,91,1,17,2,9773,1,1,0.5936818197721161,41,19,1,9,9,0.1628447422828181,1,0,0,0,0,0,21,1,0,6,6,6,0.7417218543046358,0,0,6,6,6,0.7269230769789942,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.627920609981911,1.0,0.0,0.13109097992648266,0.07026758794759397,0.0,1.0
92,92,92,1,15,1,9130,1,1,0.5936818197721161,41,1,1,4,4,0.08430784005798841,0,0,0,1,0,0,26,1,0,6,7,2,0.6357615894039735,1,0,6,6,0,0.0,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.16943762622608238,0.16666666666666666,0.05555555555555555,0.13109097992648266,0.16250928950343402,0.0,0.16666666666666666
93,93,93,2,39,1,9853,1,10,0.5936818197721161,1,37,34,0,0,0.31172939892374174,0,0,0,1,0,0,39,0,0,6,12,3,0.6710816778807946,0,0,6,14,0,0.0,1,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.1840887334234574,0.25,0.05555555555555555,0.25604433168610846,0.4131805421580208,0.0,0.25
94,94,94,2,39,1,8014,0,1,0.5936818197721161,1,37,19,9,9,0.2916579558151291,0,0,0,1,0,0,44,0,2,8,11,8,0.6291390728476821,0,0,6,7,6,0.6641025639741618,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Graduate,0.5110013779299704,1.0,0.0,0.5884445101534626,0.5069906578985247,0.0,0.0
95,95,95,1,15,1,9119,1,1,0.573389560059012,26,38,3,9,2,0.5640419568173058,1,0,0,1,1,0,19,1,0,5,9,5,0.7417218543046358,0,0,5,11,3,0.7134615385164201,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Enrolled,0.6186917576383485,0.8,0.0,0.37452760697921644,0.03897953976660823,0.0,0.8
96,96,96,1,1,5,9773,1,1,0.6062200765100134,1,37,1,5,5,0.42960571884748333,1,0,0,1,0,0,18,0,0,6,6,6,0.7240618103311258,0,0,6,6,6,0.7179487178244577,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.6095197417123825,1.0,0.0,0.13109097992648266,0.017869893632131983,0.0,1.0
97,97,97,1,1,5,9500,1,1,0.5864578351256783,1,37,37,7,7,0.37355294309186604,1,0,0,1,0,1,18,0,0,7,7,7,0.7284768211920529,0,0,8,9,8,0.7795726497522749,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6551091433992687,1.0,0.0,0.3057830445224644,0.017038441969241258,1.0,1.0
98,98,98,1,1,1,9085,1,1,0.6062200765100134,1,1,2,9,1,0.5355391626101529,1,0,0,1,0,0,19,0,0,5,7,5,0.752317880794702,2,0,5,7,5,0.7430769231340829,0,0.2772123342210246,0.4466137564110344,0.3014345563840636,Enrolled,0.6465482895911626,1.0,0.13333333333333333,0.5884445101534626,0.03853325874830699,0.0,1.0
99,99,99,1,1,4,9500,1,1,0.47817696000564597,1,3,3,2,2,0.25735997724250836,1,0,1,0,0,0,19,0,0,7,10,4,0.6336423841059603,0,0,7,7,0,0.0,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.16857426086057206,0.2857142857142857,0.0,0.37452760697921644,0.0341776826172866,0.0,0.2857142857142857
100,100,100,1,53,1,9085,1,42,0.573389560059012,1,38,38,9,9,0.47488524992025916,0,0,0,1,0,0,21,0,7,10,12,8,0.6821192052980133,0,4,9,14,5,0.7215384615939646,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Dropout,0.5832435628163165,0.6842105263157895,0.0,0.13109097992648266,0.07566763628974027,0.0,0.6842105263157895
101,101,101,1,1,4,171,1,1,0.5936818197721161,1,1,1,9,10,0.23625350539242618,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.0,0.0,0.0,0.5609466851707618,0.052692589900757314,0.0,0.0
102,102,102,2,39,1,8014,0,1,0.573389560059012,1,37,37,6,5,0.2848841177063868,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.0,0.0,0.0,0.33045021105106365,0.3556613941114234,0.0,0.0
103,103,103,4,39,1,9003,1,12,0.5936818197721161,1,37,37,9,6,0.7783389089253667,0,0,0,1,0,0,43,0,13,18,19,18,0.7751829907284769,0,10,13,14,13,0.7662721893666363,1,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.6792052409367285,1.0,0.02150537634408602,0.7607102960745002,0.5053452940553407,0.0,1.0
104,104,104,1,18,1,9853,1,1,0.5283337828952374,1,19,19,9,7,0.3366292083433997,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Dropout,0.0,0.0,0.0,0.2479567361029612,0.03541883648166033,0.0,0.0
105,105,105,1,51,1,9070,1,1,0.573389560059012,1,3,1,2,8,0.3970674216767307,0,0,1,1,0,0,20,0,4,10,12,10,0.6887417218543046,0,5,11,11,11,0.6608391607431415,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5477135228188483,1.0,0.0,0.2479567361029612,0.05534304835626541,0.0,1.0
106,106,106,1,1,2,9238,1,1,0.5219853078690102,1,37,38,4,7,0.34694315726775216,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Dropout,0.0,0.0,0.0,0.5609466851707618,0.03558032660067151,0.0,0.0
107,107,107,1,1,1,9085,1,1,0.46586639263104923,1,1,1,4,4,0.1883499168729017,1,0,0,1,0,0,20,0,0,6,15,4,0.752317880794702,0,0,6,17,4,0.7134615385164201,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Dropout,0.6260702990500051,0.6666666666666666,0.0,0.7607102960745002,0.05190306574653991,0.0,0.6666666666666666
108,108,108,1,1,5,9500,1,1,0.45364910107045736,1,3,4,4,3,0.21038087760548407,1,0,0,1,0,0,20,0,2,7,9,6,0.7028697573509933,0,0,7,10,5,0.6623076923586392,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.5580374137020903,0.7857142857142857,0.0,0.3057830445224644,0.05226616955935548,0.0,0.7857142857142857
109,109,109,1,17,2,9853,1,1,0.5936818197721161,1,19,1,9,3,0.19279109419157692,1,0,0,1,0,0,20,0,0,7,12,6,0.6181015454304636,0,0,7,10,3,0.7000000000538462,0,0.46745609300015906,0.10917225156714175,0.34780039212943786,Enrolled,0.5266802930251122,0.6428571428571429,0.0,0.5609466851707618,0.05197626311806519,0.0,0.6428571428571429
110,110,110,1,1,1,9238,1,1,0.6530653382772872,1,37,37,6,7,0.5546301176664024,1,0,0,1,0,0,18,0,0,6,8,6,0.7341532641059603,0,0,6,6,6,0.8076923077544379,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.6790061125417491,1.0,0.0,0.37452760697921644,0.019724427023183333,0.0,1.0
111,111,111,1,17,2,9147,1,1,0.5283337828952374,1,1,38,4,7,0.30907460640693074,1,0,0,1,0,1,18,0,0,5,9,3,0.6887417218543046,0,0,5,11,3,0.5923076923532545,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.5039396449393123,0.6,0.0,0.13109097992648266,0.01608201082850963,0.6,0.6
112,112,112,1,1,1,9085,1,1,0.5799129808684127,1,19,19,9,9,0.5927716197765385,1,0,0,1,0,0,19,0,0,5,6,5,0.7099337748344371,0,0,5,5,5,0.6892307692837871,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5805528184223294,1.0,0.0,0.27949835887723573,0.039429372970599064,0.0,1.0
113,113,113,1,1,3,9773,1,1,0.7638639029648702,1,1,38,4,7,0.7529389979540788,1,0,0,1,0,0,18,0,0,6,6,6,0.6710816778807946,0,0,6,7,6,0.676923076898225,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Graduate,0.5465024295585669,1.0,0.0,0.27949835887723573,0.022666016374620013,0.0,1.0
114,114,114,1,17,2,9500,1,1,0.5219853078690102,1,37,37,9,9,0.499579533047509,1,0,0,1,0,0,18,0,0,7,7,6,0.663134658013245,1,0,7,7,6,0.6739743592056904,1,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.5393645860827155,0.8571428571428571,0.09523809523809523,0.25604433168610846,0.018907841234032663,0.0,0.8571428571428571
115,115,115,1,43,1,9500,1,1,0.573389560059012,1,38,38,9,5,0.08430784005798841,0,0,0,1,0,0,20,0,0,7,11,6,0.615452538807947,0,0,7,7,7,0.7000000000538462,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Enrolled,0.5249603247741923,0.9285714285714286,0.0,0.37452760697921644,0.05018829373803296,0.0,0.9285714285714286
116,116,116,1,17,1,9238,1,1,0.7356903866482745,1,19,37,9,7,0.5988220451527724,1,0,0,1,0,1,20,0,0,6,13,2,0.5298013245033113,0,0,6,12,4,0.5788461538906805,0,0.0,0.3374415048438927,0.42151018228875087,Enrolled,0.3991162750965101,0.5,0.0,0.25604433168610846,0.05866827206877395,0.5,0.5
117,117,117,1,17,1,9147,1,1,0.5093554269594185,1,19,19,3,3,0.28352427412558256,0,0,0,1,0,0,20,0,0,5,11,3,0.5474613684768213,0,0,5,10,3,0.5743589745826431,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Enrolled,0.4068189611723763,0.6,0.0,0.3057830445224644,0.05347168422034132,0.0,0.6
118,118,118,1,1,2,9085,1,1,0.6395773680065004,1,37,38,9,7,0.5640419568173058,0,0,0,1,0,0,18,0,0,5,12,5,0.6963103120529801,2,0,5,6,5,0.6138461538933728,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.5224255893773703,1.0,0.13333333333333333,0.33045021105106365,0.019864036332577717,0.0,1.0
119,119,119,1,1,1,9147,1,1,0.5539488427689498,1,2,19,4,5,0.3921602411258114,0,0,0,1,0,0,18,0,0,5,5,5,0.6675496688741722,0,0,5,5,5,0.7538461539041421,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.5949630745318369,1.0,0.0,0.2479567361029612,0.017314450939067805,0.0,1.0
120,120,120,1,17,1,9254,1,1,0.5936818197721161,1,1,1,4,5,0.499579533047509,1,0,0,1,0,0,21,0,0,6,12,3,0.5827814569536424,0,0,6,12,2,0.5923076923532545,0,0.0978396473721263,0.0,0.217024957975818,Dropout,0.43823543170008816,0.4166666666666667,0.0,0.33045021105106365,0.07609498568636658,0.0,0.4166666666666667
121,121,121,1,1,2,9147,1,1,0.5093554269594185,1,19,19,9,7,0.35206311163639015,1,0,0,1,0,0,19,0,0,5,8,5,0.5721854304635762,0,0,5,9,4,0.6057692308158285,2,0.46745609300015906,0.10917225156714175,0.34780039212943786,Graduate,0.4398315656882097,0.9,0.13333333333333333,0.5609466851707618,0.0356604920199875,0.0,0.9
122,122,122,1,1,1,171,1,1,0.6195003996999181,1,3,19,2,9,0.39829066133705027,0,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.1739371508837802,0.2183445031342835,0.5059197806969964,Dropout,0.0,0.0,0.0,0.27949835887723573,0.036384297475832994,0.0,0.0
123,123,123,1,1,1,9670,1,1,0.5799129808684127,1,38,38,9,9,0.4646100723972637,0,0,0,1,0,1,19,0,0,5,5,5,0.6781456953642384,0,0,5,5,5,0.7646153846742012,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.6095197417123825,1.0,0.0,0.33045021105106365,0.03742269020624317,1.0,1.0
124,124,124,1,1,1,9085,1,1,0.573389560059012,1,19,38,4,7,0.38599405379691376,1,0,0,1,0,0,19,0,0,6,15,6,0.7505518765562914,0,0,6,13,6,0.6569230769736095,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5865392624024172,1.0,0.0,0.7607102960745002,0.03619176398263302,0.0,1.0
125,125,125,1,17,6,9556,1,1,0.5219853078690102,1,1,1,4,5,0.3327357638210131,1,0,0,1,0,0,19,0,0,7,12,5,0.6410596026490066,0,0,7,0,0,0.0,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.17160384484130062,0.35714285714285715,0.0,0.37452760697921644,0.035357875076489964,0.0,0.35714285714285715
126,126,126,1,44,1,9085,1,39,0.7780665087472556,1,37,37,9,9,0.7783389089253667,1,0,0,1,0,0,20,0,1,6,7,6,0.7505518765562914,0,1,6,17,5,0.7418803420570678,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6444673800396634,0.9166666666666666,0.0,0.3057830445224644,0.061626983606220764,0.0,0.9166666666666666
127,127,127,1,1,1,9853,1,1,0.6802862732229971,1,19,38,9,3,0.6468992381358838,1,0,0,1,0,1,18,0,0,6,8,5,0.6781456953642384,0,0,6,7,5,0.7215384615939646,0,0.0978396473721263,0.0,0.217024957975818,Enrolled,0.5805528184223294,0.8333333333333334,0.0,0.33045021105106365,0.021093089192248726,0.8333333333333334,0.8333333333333334
128,128,128,1,17,3,9238,1,1,0.5799129808684127,1,1,39,5,3,0.40195189206157167,1,0,0,1,0,0,18,0,0,6,7,6,0.6887417218543046,0,0,6,6,6,0.7358974361335306,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5973790337337818,1.0,0.0,0.3057830445224644,0.017459694137878845,0.0,1.0
129,129,129,1,17,6,9500,1,1,0.5864578351256783,1,1,37,8,9,0.46575681205264985,1,0,0,1,0,0,19,0,0,7,7,7,0.7134910124503311,0,0,8,9,8,0.8082905982929455,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.6645770696199979,1.0,0.0,0.3057830445224644,0.037440645222772906,0.0,1.0
130,130,130,1,1,3,9500,1,1,0.6261719444804298,1,19,19,5,8,0.42960571884748333,1,0,0,1,0,1,18,0,0,7,9,7,0.7013245033112583,0,0,8,9,7,0.739999999903077,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.6088014954773698,0.9333333333333333,0.0,0.37452760697921644,0.017869893632131983,0.9333333333333333,0.9333333333333333
131,131,131,1,17,2,9070,1,1,0.573389560059012,1,37,37,9,9,0.415268538050519,1,0,0,1,0,0,18,0,0,6,6,6,0.6534216333774835,0,0,6,6,6,0.7000000000538462,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5498356119485309,1.0,0.0,0.25604433168610846,0.017657224898887214,0.0,1.0
132,132,132,1,1,4,9147,1,1,0.5475121059982184,1,1,19,4,8,0.37104712501541925,1,0,0,1,0,0,19,0,0,5,7,5,0.656953642384106,0,0,5,5,5,0.7861538462143196,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.6095197417123825,1.0,0.0,0.13109097992648266,0.03595773322239948,0.0,1.0
133,133,133,1,17,6,9500,1,1,0.6940179508449652,1,1,19,3,3,0.5073138854740229,1,0,0,1,0,0,19,0,0,7,8,5,0.7417218543046358,0,0,7,7,0,0.0,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Dropout,0.21485327470081786,0.35714285714285715,0.0,0.37452760697921644,0.038091322939115935,0.0,0.35714285714285715
134,134,134,1,43,1,9238,1,1,0.573389560059012,1,38,37,9,7,0.5236930120146965,0,0,0,1,0,0,20,0,5,9,15,9,0.6181015454304636,0,2,7,8,7,0.6307692305869823,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.4831971807154403,1.0,0.0,0.25604433168610846,0.05743003108978478,0.0,1.0
135,135,135,1,1,1,9670,1,1,0.4905798745110824,1,1,38,3,9,0.22626370265659546,0,0,1,0,0,1,19,0,0,6,7,5,0.6357615894039735,0,0,6,9,4,0.6730769231286983,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Dropout,0.5209561429977652,0.75,0.0,0.3057830445224644,0.033690794314802486,0.75,0.75
136,136,136,1,17,1,9670,1,1,0.5093554269594185,1,19,19,5,5,0.278067859396252,1,0,0,1,0,0,20,0,0,5,7,4,0.6463576158940397,0,0,5,5,4,0.6192307692784024,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.4938424146221957,0.8,0.0,0.25604433168610846,0.05338175418884744,0.0,0.8
137,137,137,1,1,1,9773,1,1,0.7286956901640183,1,1,1,141,175,0.7606307258820664,0,0,1,1,0,1,18,0,0,6,6,6,0.7858719645033113,0,0,6,6,6,0.7987179485999014,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Graduate,0.710265263283103,1.0,0.0,0.13109097992648266,0.022780110634717188,1.0,1.0
138,138,138,1,1,2,9500,1,1,0.4905798745110824,1,19,1,4,7,0.26569023836164973,0,0,0,1,0,1,20,0,0,7,9,5,0.6987019867549669,0,0,8,9,7,0.6942307691303256,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Enrolled,0.5762890046498187,0.8,0.0,0.2479567361029612,0.05317775212802922,0.8,0.8
139,139,139,1,18,1,9500,1,1,0.9092694760027865,1,19,1,4,8,0.8936964195186157,0,0,0,1,0,0,18,0,0,7,8,7,0.9072847682119205,0,0,8,8,8,0.9470192308420784,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.9180932835852869,1.0,0.0,0.37452760697921644,0.024753923541506684,0.0,1.0
140,140,140,1,1,5,9500,1,1,0.5668876665698703,1,37,37,9,9,0.47488524992025916,1,0,0,1,0,0,19,0,0,7,7,6,0.6710816778807946,0,0,7,7,6,0.6820512822832347,0,0.0,0.3374415048438927,0.42151018228875087,Graduate,0.5498356122989562,0.8571428571428571,0.0,0.25604433168610846,0.037583573264053594,0.0,0.8571428571428571
141,141,141,1,1,6,9773,1,1,0.48436693091916116,1,19,1,4,4,0.23767326676670208,1,0,0,1,0,1,19,0,0,6,8,6,0.6710816778807946,0,0,6,10,5,0.6461538462035503,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.5266802930251122,0.9166666666666666,0.0,0.3057830445224644,0.03386943897161837,0.9166666666666666,0.9166666666666666
142,142,142,1,51,1,9147,1,1,0.38235961070372615,1,3,1,3,3,0.0794190785201323,1,0,1,0,0,0,22,0,0,5,8,0,0.0,0,0,5,7,0,0.0,0,0.0706619675465357,0.2183445031342835,0.6111345618114996,Enrolled,0.0,0.0,0.0,0.13109097992648266,0.08753999399399365,0.0,0.0
143,143,143,1,1,3,9238,1,1,0.6062200765100134,1,1,12,9,10,0.38227702471199976,1,0,0,1,0,1,19,0,0,6,7,6,0.6004415009271523,0,0,6,6,6,0.6192307692784024,0,0.2609057263256703,0.1290217518520766,0.5088919496550333,Graduate,0.46515015429760975,1.0,0.0,0.3057830445224644,0.03613356479300217,1.0,1.0
144,144,144,1,1,3,9500,1,1,0.646311076714472,1,19,19,9,7,0.5073138854740229,1,0,0,1,0,1,19,0,0,7,10,7,0.720794701986755,0,0,8,11,8,0.6639903846664609,0,0.4294073412443323,0.3572910051288275,0.1611481815647259,Graduate,0.5711314310347732,1.0,0.0,0.7607102960745002,0.038091322939115935,1.0,1.0
145,145,145,1,17,5,9853,1,1,0.5864578351256783,1,37,38,5,6,0.35842874790321844,1,0,0,1,0,1,19,0,0,6,10,5,0.6357615894039735,0,0,6,9,5,0.5815384615831953,0,0.0978396473721263,0.0,0.217024957975818,Graduate,0.46406083614594895,0.8333333333333334,0.0,0.33045021105106365,0.035760161638855315,0.8333333333333334,0.8333333333333334
146,146,146,1,1,4,9254,1,1,0.5864578351256783,1,12,19,9,9,0.42722977476530843,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.0,0.0,0.0,0.25604433168610846,0.03683741013965225,0.0,0.0
147,147,147,1,17,1,9254,1,1,0.46586639263104923,1,1,37,9,10,0.3340351477749728,1,0,0,1,0,0,20,0,0,6,8,5,0.5933774834437086,0,0,6,12,3,0.6282051284329389,0,0.0,0.3374415048438927,0.42151018228875087,Dropout,0.4662405301086856,0.6666666666666666,0.0,0.25604433168610846,0.05430418040756463,0.0,0.6666666666666666
148,148,148,1,1,1,9147,1,1,0.5996114740654517,1,3,19,2,10,0.47488524992025916,0,0,0,1,0,0,18,0,0,5,10,5,0.7086092715231788,0,0,5,9,5,0.7628205130586786,0,0.3424387658024422,0.049623750712337156,0.44944857049429693,Graduate,0.6294642684993439,1.0,0.0,0.37452760697921644,0.0185415417512102,0.0,1.0
149,149,149,1,1,1,9500,1,1,0.6128497478849576,1,1,19,9,9,0.505110025359297,0,0,0,1,0,1,20,0,0,7,8,6,0.7344812360264901,0,0,8,9,7,0.7634615385971893,0,0.19024375877913452,0.13894650199454403,0.5225639268620026,Graduate,0.6481197340923939,0.8666666666666667,0.0,0.2479567361029612,0.05712375514521839,0.8666666666666667,0.8666666666666667
